id,result
56310,1
56311,1
56312,1
56313,1
56314,0
56315,0
56316,1
56317,0
56318,1
56319,0
56320,0
56321,0
56322,0
56323,1
56324,1
56325,1
56326,1
56327,1
56328,1
56329,1
56330,0
56331,0
56332,1
56333,0
56334,1
56335,1
56336,1
56337,1
56338,1
56339,1
56340,1
56341,0
56342,1
56343,1
56344,0
56345,1
56346,0
56347,0
56348,1
56349,0
56350,1
56351,1
56352,1
56353,0
56354,1
56355,0
56356,0
56357,0
56358,0
56359,0
56360,0
56361,1
56362,1
56363,1
56364,1
56365,0
56366,1
56367,0
56368,1
56369,1
56370,0
56371,0
56372,1
56373,1
56374,0
56375,0
56376,1
56377,1
56378,1
56379,1
56380,0
56381,1
56382,1
56383,0
56384,1
56385,0
56386,1
56387,0
56388,0
56389,0
56390,0
56391,0
56392,0
56393,0
56394,0
56395,0
56396,0
56397,1
56398,0
56399,0
56400,1
56401,1
56402,1
56403,0
56404,1
56405,1
56406,1
56407,1
56408,1
56409,1
56410,1
56411,1
56412,0
56413,1
56414,1
56415,0
56416,1
56417,1
56418,1
56419,1
56420,1
56421,0
56422,0
56423,1
56424,1
56425,1
56426,1
56427,0
56428,0
56429,1
56430,0
56431,1
56432,1
56433,0
56434,0
56435,1
56436,1
56437,0
56438,0
56439,0
56440,1
56441,0
56442,0
56443,1
56444,0
56445,1
56446,0
56447,1
56448,1
56449,1
56450,0
56451,0
56452,1
56453,1
56454,0
56455,0
56456,1
56457,0
56458,1
56459,0
56460,1
56461,0
56462,1
56463,1
56464,0
56465,1
56466,1
56467,0
56468,1
56469,0
56470,0
56471,1
56472,1
56473,1
56474,0
56475,1
56476,1
56477,0
56478,0
56479,1
56480,1
56481,1
56482,0
56483,1
56484,0
56485,1
56486,0
56487,0
56488,0
56489,1
56490,1
56491,1
56492,0
56493,1
56494,1
56495,0
56496,0
56497,1
56498,0
56499,0
56500,1
56501,0
56502,0
56503,0
56504,1
56505,0
56506,1
56507,1
56508,0
56509,0
56510,0
56511,1
56512,1
56513,1
56514,1
56515,1
56516,1
56517,0
56518,1
56519,0
56520,0
56521,1
56522,1
56523,0
56524,1
56525,0
56526,0
56527,0
56528,0
56529,1
56530,0
56531,0
56532,1
56533,1
56534,1
56535,0
56536,1
56537,1
56538,0
56539,1
56540,1
56541,1
56542,1
56543,0
56544,1
56545,0
56546,1
56547,0
56548,0
56549,0
56550,1
56551,1
56552,0
56553,1
56554,0
56555,0
56556,0
56557,0
56558,0
56559,0
56560,1
56561,1
56562,1
56563,1
56564,1
56565,1
56566,1
56567,0
56568,0
56569,0
56570,0
56571,0
56572,1
56573,1
56574,0
56575,0
56576,1
56577,0
56578,1
56579,0
56580,0
56581,1
56582,1
56583,1
56584,0
56585,1
56586,0
56587,1
56588,0
56589,0
56590,0
56591,1
56592,1
56593,1
56594,1
56595,1
56596,0
56597,1
56598,1
56599,0
56600,0
56601,1
56602,1
56603,0
56604,0
56605,1
56606,0
56607,0
56608,0
56609,0
56610,1
56611,1
56612,1
56613,1
56614,0
56615,1
56616,1
56617,1
56618,0
56619,0
56620,1
56621,1
56622,1
56623,1
56624,0
56625,0
56626,1
56627,0
56628,0
56629,0
56630,0
56631,0
56632,0
56633,0
56634,0
56635,0
56636,0
56637,0
56638,0
56639,0
56640,0
56641,1
56642,1
56643,1
56644,1
56645,1
56646,1
56647,1
56648,1
56649,1
56650,0
56651,0
56652,0
56653,0
56654,0
56655,0
56656,1
56657,1
56658,0
56659,1
56660,1
56661,1
56662,0
56663,0
56664,1
56665,1
56666,0
56667,0
56668,1
56669,0
56670,0
56671,0
56672,1
56673,0
56674,0
56675,0
56676,1
56677,1
56678,0
56679,0
56680,0
56681,1
56682,0
56683,1
56684,0
56685,0
56686,1
56687,1
56688,0
56689,1
56690,0
56691,0
56692,0
56693,0
56694,1
56695,1
56696,0
56697,1
56698,0
56699,0
56700,0
56701,0
56702,0
56703,0
56704,0
56705,1
56706,0
56707,0
56708,0
56709,1
56710,0
56711,1
56712,1
56713,0
56714,1
56715,1
56716,0
56717,0
56718,1
56719,1
56720,0
56721,1
56722,0
56723,1
56724,0
56725,1
56726,1
56727,0
56728,1
56729,1
56730,0
56731,1
56732,0
56733,0
56734,0
56735,0
56736,1
56737,0
56738,1
56739,1
56740,0
56741,0
56742,1
56743,0
56744,1
56745,1
56746,1
56747,1
56748,0
56749,1
56750,0
56751,1
56752,1
56753,0
56754,0
56755,1
56756,1
56757,0
56758,0
56759,1
56760,1
56761,0
56762,0
56763,0
56764,1
56765,0
56766,0
56767,0
56768,0
56769,1
56770,0
56771,0
56772,1
56773,0
56774,0
56775,0
56776,0
56777,1
56778,1
56779,1
56780,1
56781,1
56782,0
56783,1
56784,0
56785,1
56786,1
56787,0
56788,1
56789,0
56790,1
56791,1
56792,0
56793,0
56794,0
56795,1
56796,0
56797,1
56798,1
56799,0
56800,1
56801,0
56802,1
56803,1
56804,0
56805,1
56806,0
56807,0
56808,1
56809,1
56810,0
56811,0
56812,0
56813,0
56814,1
56815,0
56816,1
56817,1
56818,1
56819,1
56820,1
56821,0
56822,1
56823,0
56824,0
56825,1
56826,0
56827,1
56828,1
56829,0
56830,0
56831,0
56832,0
56833,0
56834,0
56835,0
56836,0
56837,0
56838,0
56839,0
56840,1
56841,1
56842,1
56843,0
56844,0
56845,0
56846,1
56847,0
56848,0
56849,0
56850,0
56851,1
56852,0
56853,1
56854,0
56855,0
56856,1
56857,1
56858,0
56859,0
56860,0
56861,1
56862,0
56863,0
56864,0
56865,0
56866,0
56867,0
56868,0
56869,0
56870,1
56871,0
56872,0
56873,0
56874,1
56875,1
56876,1
56877,1
56878,0
56879,0
56880,1
56881,0
56882,1
56883,1
56884,1
56885,0
56886,0
56887,1
56888,0
56889,1
56890,1
56891,1
56892,0
56893,1
56894,1
56895,0
56896,1
56897,0
56898,1
56899,0
56900,1
56901,1
56902,0
56903,1
56904,0
56905,0
56906,0
56907,1
56908,0
56909,1
56910,1
56911,0
56912,1
56913,0
56914,1
56915,0
56916,0
56917,0
56918,0
56919,0
56920,0
56921,1
56922,1
56923,0
56924,0
56925,1
56926,1
56927,0
56928,1
56929,1
56930,0
56931,1
56932,1
56933,0
56934,1
56935,1
56936,1
56937,1
56938,1
56939,0
56940,0
56941,0
56942,0
56943,1
56944,0
56945,0
56946,1
56947,0
56948,0
56949,1
56950,1
56951,1
56952,0
56953,1
56954,0
56955,0
56956,1
56957,0
56958,0
56959,0
56960,1
56961,1
56962,1
56963,1
56964,1
56965,0
56966,1
56967,1
56968,1
56969,0
56970,1
56971,0
56972,1
56973,0
56974,0
56975,0
56976,0
56977,1
56978,1
56979,1
56980,0
56981,0
56982,1
56983,1
56984,0
56985,0
56986,0
56987,0
56988,1
56989,1
56990,0
56991,1
56992,1
56993,0
56994,0
56995,1
56996,1
56997,1
56998,0
56999,0
57000,0
57001,1
57002,0
57003,0
57004,1
57005,0
57006,0
57007,0
57008,1
57009,0
57010,0
57011,1
57012,1
57013,0
57014,1
57015,1
57016,0
57017,1
57018,1
57019,0
57020,0
57021,0
57022,0
57023,1
57024,0
57025,0
57026,0
57027,0
57028,0
57029,0
57030,1
57031,1
57032,0
57033,1
57034,0
57035,0
57036,1
57037,0
57038,0
57039,0
57040,1
57041,1
57042,0
57043,0
57044,1
57045,0
57046,1
57047,1
57048,0
57049,1
57050,1
57051,1
57052,0
57053,0
57054,1
57055,0
57056,0
57057,1
57058,0
57059,0
57060,0
57061,0
57062,0
57063,0
57064,1
57065,1
57066,1
57067,0
57068,0
57069,1
57070,0
57071,1
57072,1
57073,0
57074,1
57075,0
57076,1
57077,1
57078,1
57079,0
57080,0
57081,1
57082,0
57083,1
57084,0
57085,0
57086,1
57087,1
57088,0
57089,0
57090,0
57091,1
57092,1
57093,0
57094,0
57095,0
57096,1
57097,0
57098,1
57099,1
57100,0
57101,0
57102,1
57103,1
57104,0
57105,1
57106,0
57107,1
57108,0
57109,1
57110,1
57111,0
57112,1
57113,1
57114,1
57115,0
57116,0
57117,0
57118,0
57119,0
57120,0
57121,1
57122,0
57123,1
57124,1
57125,1
57126,0
57127,1
57128,1
57129,0
57130,1
57131,0
57132,1
57133,0
57134,0
57135,0
57136,1
57137,1
57138,1
57139,0
57140,1
57141,1
57142,0
57143,0
57144,0
57145,1
57146,0
57147,1
57148,0
57149,0
57150,1
57151,1
57152,1
57153,0
57154,1
57155,1
57156,0
57157,0
57158,0
57159,1
57160,1
57161,1
57162,0
57163,1
57164,0
57165,0
57166,1
57167,1
57168,1
57169,1
57170,0
57171,0
57172,0
57173,1
57174,1
57175,0
57176,1
57177,0
57178,1
57179,1
57180,1
57181,1
57182,0
57183,0
57184,0
57185,0
57186,0
57187,0
57188,1
57189,1
57190,1
57191,0
57192,1
57193,1
57194,1
57195,0
57196,1
57197,0
57198,1
57199,0
57200,1
57201,1
57202,1
57203,0
57204,1
57205,1
57206,1
57207,0
57208,0
57209,1
57210,0
57211,0
57212,1
57213,1
57214,1
57215,0
57216,1
57217,0
57218,1
57219,0
57220,1
57221,1
57222,1
57223,1
57224,0
57225,0
57226,0
57227,1
57228,0
57229,1
57230,1
57231,1
57232,0
57233,0
57234,0
57235,0
57236,0
57237,0
57238,0
57239,0
57240,0
57241,1
57242,0
57243,1
57244,0
57245,0
57246,0
57247,0
57248,0
57249,0
57250,0
57251,0
57252,1
57253,1
57254,1
57255,1
57256,0
57257,1
57258,1
57259,1
57260,0
57261,0
57262,1
57263,1
57264,0
57265,0
57266,0
57267,1
57268,0
57269,0
57270,1
57271,0
57272,1
57273,1
57274,1
57275,0
57276,1
57277,1
57278,1
57279,1
57280,0
57281,0
57282,1
57283,1
57284,1
57285,1
57286,0
57287,1
57288,1
57289,1
57290,0
57291,0
57292,1
57293,1
57294,0
57295,1
57296,0
57297,0
57298,0
57299,0
57300,1
57301,1
57302,1
57303,0
57304,1
57305,0
57306,0
57307,0
57308,1
57309,0
57310,1
57311,1
57312,1
57313,1
57314,1
57315,1
57316,0
57317,0
57318,1
57319,0
57320,1
57321,0
57322,0
57323,1
57324,0
57325,1
57326,1
57327,1
57328,1
57329,0
57330,0
57331,0
57332,0
57333,1
57334,1
57335,0
57336,0
57337,0
57338,1
57339,1
57340,1
57341,1
57342,0
57343,0
57344,1
57345,0
57346,0
57347,0
57348,0
57349,0
57350,1
57351,1
57352,0
57353,0
57354,0
57355,0
57356,0
57357,0
57358,1
57359,0
57360,0
57361,0
57362,1
57363,1
57364,0
57365,1
57366,0
57367,1
57368,0
57369,1
57370,0
57371,1
57372,0
57373,0
57374,1
57375,1
57376,1
57377,1
57378,1
57379,0
57380,0
57381,1
57382,1
57383,0
57384,0
57385,0
57386,0
57387,1
57388,0
57389,0
57390,1
57391,0
57392,0
57393,1
57394,1
57395,1
57396,0
57397,1
57398,1
57399,1
57400,1
57401,0
57402,1
57403,1
57404,1
57405,1
57406,0
57407,0
57408,1
57409,0
57410,0
57411,0
57412,0
57413,0
57414,1
57415,0
57416,1
57417,1
57418,0
57419,0
57420,1
57421,1
57422,0
57423,1
57424,1
57425,1
57426,1
57427,0
57428,1
57429,0
57430,1
57431,1
57432,1
57433,0
57434,1
57435,1
57436,0
57437,1
57438,1
57439,0
57440,1
57441,1
57442,1
57443,0
57444,0
57445,0
57446,1
57447,0
57448,1
57449,0
57450,0
57451,0
57452,0
57453,1
57454,0
57455,1
57456,1
57457,0
57458,1
57459,1
57460,0
57461,1
57462,0
57463,1
57464,0
57465,0
57466,0
57467,1
57468,0
57469,0
57470,0
57471,0
57472,1
57473,1
57474,1
57475,1
57476,0
57477,1
57478,1
57479,0
57480,1
57481,1
57482,0
57483,0
57484,1
57485,1
57486,0
57487,1
57488,0
57489,1
57490,1
57491,0
57492,1
57493,0
57494,0
57495,1
57496,1
57497,0
57498,1
57499,1
57500,1
57501,1
57502,1
57503,0
57504,1
57505,0
57506,0
57507,0
57508,0
57509,0
57510,1
57511,0
57512,1
57513,1
57514,0
57515,1
57516,1
57517,0
57518,0
57519,1
57520,1
57521,1
57522,0
57523,1
57524,0
57525,1
57526,1
57527,1
57528,1
57529,0
57530,0
57531,0
57532,1
57533,1
57534,1
57535,1
57536,0
57537,0
57538,1
57539,1
57540,1
57541,1
57542,1
57543,0
57544,0
57545,1
57546,1
57547,1
57548,1
57549,1
57550,0
57551,1
57552,1
57553,1
57554,1
57555,0
57556,1
57557,0
57558,1
57559,1
57560,1
57561,1
57562,0
57563,1
57564,1
57565,1
57566,0
57567,1
57568,0
57569,1
57570,0
57571,1
57572,1
57573,0
57574,0
57575,0
57576,0
57577,1
57578,0
57579,1
57580,1
57581,1
57582,1
57583,1
57584,0
57585,0
57586,0
57587,0
57588,1
57589,0
57590,1
57591,0
57592,0
57593,0
57594,1
57595,0
57596,0
57597,1
57598,1
57599,0
57600,1
57601,0
57602,1
57603,1
57604,0
57605,0
57606,0
57607,1
57608,0
57609,1
57610,0
57611,1
57612,0
57613,1
57614,0
57615,1
57616,1
57617,1
57618,0
57619,1
57620,1
57621,1
57622,0
57623,1
57624,1
57625,0
57626,0
57627,1
57628,1
57629,1
57630,1
57631,1
57632,1
57633,0
57634,0
57635,0
57636,1
57637,0
57638,1
57639,0
57640,0
57641,0
57642,0
57643,1
57644,0
57645,1
57646,0
57647,0
57648,1
57649,1
57650,1
57651,0
57652,1
57653,0
57654,1
57655,0
57656,0
57657,0
57658,0
57659,1
57660,1
57661,0
57662,0
57663,1
57664,1
57665,1
57666,0
57667,1
57668,1
57669,1
57670,0
57671,1
57672,0
57673,1
57674,0
57675,1
57676,1
57677,0
57678,1
57679,0
57680,1
57681,1
57682,0
57683,0
57684,1
57685,0
57686,1
57687,0
57688,1
57689,1
57690,0
57691,0
57692,0
57693,0
57694,1
57695,1
57696,1
57697,1
57698,1
57699,0
57700,0
57701,1
57702,0
57703,1
57704,1
57705,1
57706,1
57707,0
57708,1
57709,0
57710,1
57711,0
57712,0
57713,1
57714,0
57715,1
57716,0
57717,0
57718,1
57719,1
57720,1
57721,0
57722,1
57723,1
57724,0
57725,1
57726,0
57727,1
57728,1
57729,0
57730,1
57731,1
57732,1
57733,0
57734,0
57735,1
57736,0
57737,0
57738,1
57739,0
57740,0
57741,1
57742,0
57743,1
57744,0
57745,0
57746,0
57747,1
57748,0
57749,0
57750,1
57751,0
57752,0
57753,1
57754,1
57755,1
57756,1
57757,0
57758,0
57759,0
57760,0
57761,1
57762,0
57763,1
57764,0
57765,1
57766,0
57767,1
57768,1
57769,1
57770,0
57771,1
57772,1
57773,1
57774,0
57775,0
57776,0
57777,0
57778,1
57779,1
57780,1
57781,0
57782,1
57783,0
57784,1
57785,0
57786,1
57787,0
57788,1
57789,0
57790,0
57791,0
57792,1
57793,0
57794,1
57795,0
57796,1
57797,0
57798,0
57799,0
57800,1
57801,0
57802,1
57803,1
57804,1
57805,0
57806,1
57807,0
57808,1
57809,0
57810,1
57811,1
57812,0
57813,1
57814,0
57815,0
57816,1
57817,1
57818,0
57819,0
57820,0
57821,0
57822,0
57823,1
57824,0
57825,1
57826,1
57827,1
57828,1
57829,0
57830,1
57831,0
57832,0
57833,0
57834,1
57835,0
57836,0
57837,1
57838,1
57839,1
57840,0
57841,0
57842,0
57843,1
57844,1
57845,0
57846,1
57847,0
57848,0
57849,1
57850,1
57851,1
57852,0
57853,1
57854,0
57855,0
57856,1
57857,1
57858,0
57859,1
57860,1
57861,1
57862,0
57863,0
57864,0
57865,0
57866,1
57867,1
57868,1
57869,1
57870,0
57871,0
57872,0
57873,0
57874,0
57875,1
57876,1
57877,0
57878,0
57879,0
57880,1
57881,0
57882,0
57883,1
57884,1
57885,1
57886,1
57887,1
57888,1
57889,0
57890,1
57891,1
57892,0
57893,1
57894,0
57895,0
57896,0
57897,1
57898,1
57899,0
57900,1
57901,1
57902,0
57903,1
57904,0
57905,1
57906,1
57907,1
57908,1
57909,1
57910,1
57911,1
57912,0
57913,0
57914,0
57915,0
57916,0
57917,1
57918,1
57919,1
57920,0
57921,0
57922,1
57923,0
57924,1
57925,0
57926,1
57927,1
57928,1
57929,1
57930,1
57931,0
57932,0
57933,1
57934,0
57935,1
57936,0
57937,1
57938,0
57939,1
57940,0
57941,1
57942,1
57943,1
57944,0
57945,0
57946,0
57947,0
57948,0
57949,1
57950,1
57951,0
57952,1
57953,1
57954,0
57955,1
57956,0
57957,1
57958,0
57959,0
57960,0
57961,0
57962,1
57963,1
57964,1
57965,1
57966,1
57967,1
57968,1
57969,0
57970,1
57971,0
57972,0
57973,1
57974,1
57975,1
57976,0
57977,1
57978,0
57979,1
57980,0
57981,0
57982,1
57983,1
57984,1
57985,0
57986,0
57987,0
57988,0
57989,0
57990,1
57991,0
57992,1
57993,1
57994,1
57995,1
57996,0
57997,0
57998,0
57999,0
58000,1
58001,1
58002,0
58003,1
58004,0
58005,0
58006,1
58007,1
58008,1
58009,0
58010,1
58011,0
58012,1
58013,0
58014,1
58015,1
58016,1
58017,0
58018,0
58019,0
58020,0
58021,0
58022,0
58023,0
58024,0
58025,1
58026,0
58027,1
58028,0
58029,1
58030,0
58031,1
58032,0
58033,1
58034,1
58035,1
58036,0
58037,0
58038,0
58039,1
58040,1
58041,0
58042,1
58043,0
58044,1
58045,1
58046,1
58047,1
58048,1
58049,0
58050,0
58051,1
58052,0
58053,1
58054,0
58055,0
58056,1
58057,1
58058,0
58059,0
58060,0
58061,0
58062,1
58063,0
58064,0
58065,1
58066,1
58067,0
58068,0
58069,1
58070,0
58071,1
58072,1
58073,0
58074,1
58075,1
58076,0
58077,0
58078,1
58079,0
58080,0
58081,1
58082,0
58083,1
58084,1
58085,0
58086,0
58087,0
58088,0
58089,0
58090,0
58091,1
58092,0
58093,0
58094,0
58095,1
58096,1
58097,0
58098,1
58099,1
58100,0
58101,0
58102,0
58103,0
58104,0
58105,1
58106,1
58107,1
58108,0
58109,0
58110,1
58111,1
58112,1
58113,0
58114,0
58115,1
58116,0
58117,1
58118,0
58119,1
58120,0
58121,1
58122,0
58123,1
58124,1
58125,1
58126,1
58127,1
58128,1
58129,0
58130,1
58131,1
58132,1
58133,1
58134,1
58135,1
58136,1
58137,0
58138,0
58139,0
58140,1
58141,0
58142,1
58143,1
58144,1
58145,0
58146,0
58147,0
58148,1
58149,0
58150,0
58151,1
58152,0
58153,1
58154,0
58155,1
58156,1
58157,0
58158,1
58159,0
58160,1
58161,1
58162,0
58163,0
58164,0
58165,1
58166,1
58167,0
58168,0
58169,1
58170,0
58171,0
58172,1
58173,1
58174,0
58175,0
58176,0
58177,0
58178,1
58179,1
58180,0
58181,0
58182,0
58183,0
58184,1
58185,0
58186,0
58187,0
58188,1
58189,1
58190,0
58191,0
58192,1
58193,1
58194,1
58195,1
58196,0
58197,1
58198,1
58199,1
58200,0
58201,1
58202,0
58203,1
58204,1
58205,0
58206,0
58207,1
58208,0
58209,1
58210,1
58211,1
58212,1
58213,0
58214,1
58215,1
58216,0
58217,1
58218,0
58219,1
58220,1
58221,0
58222,0
58223,0
58224,0
58225,1
58226,1
58227,0
58228,1
58229,1
58230,0
58231,1
58232,1
58233,0
58234,1
58235,1
58236,0
58237,1
58238,0
58239,0
58240,0
58241,1
58242,0
58243,1
58244,1
58245,1
58246,1
58247,0
58248,0
58249,1
58250,1
58251,1
58252,1
58253,0
58254,0
58255,0
58256,1
58257,0
58258,1
58259,1
58260,1
58261,1
58262,1
58263,1
58264,1
58265,1
58266,0
58267,1
58268,1
58269,1
58270,0
58271,0
58272,0
58273,1
58274,1
58275,1
58276,0
58277,0
58278,0
58279,0
58280,1
58281,0
58282,0
58283,1
58284,0
58285,0
58286,0
58287,1
58288,0
58289,1
58290,1
58291,1
58292,1
58293,1
58294,1
58295,0
58296,0
58297,1
58298,0
58299,0
58300,0
58301,1
58302,1
58303,0
58304,0
58305,1
58306,1
58307,0
58308,1
58309,0
58310,1
58311,0
58312,0
58313,0
58314,0
58315,1
58316,1
58317,1
58318,0
58319,0
58320,0
58321,1
58322,1
58323,1
58324,0
58325,0
58326,1
58327,1
58328,1
58329,0
58330,0
58331,0
58332,1
58333,0
58334,1
58335,0
58336,0
58337,1
58338,1
58339,0
58340,1
58341,0
58342,1
58343,0
58344,0
58345,1
58346,0
58347,0
58348,1
58349,1
58350,0
58351,1
58352,1
58353,1
58354,1
58355,0
58356,0
58357,0
58358,0
58359,1
58360,0
58361,1
58362,0
58363,0
58364,0
58365,0
58366,0
58367,0
58368,1
58369,1
58370,1
58371,0
58372,0
58373,1
58374,1
58375,0
58376,0
58377,1
58378,0
58379,1
58380,1
58381,1
58382,1
58383,1
58384,0
58385,1
58386,0
58387,0
58388,0
58389,0
58390,0
58391,0
58392,0
58393,1
58394,1
58395,1
58396,0
58397,0
58398,0
58399,1
58400,0
58401,1
58402,0
58403,0
58404,0
58405,1
58406,1
58407,0
58408,1
58409,0
58410,0
58411,0
58412,1
58413,1
58414,0
58415,0
58416,0
58417,0
58418,0
58419,1
58420,0
58421,1
58422,1
58423,1
58424,1
58425,0
58426,1
58427,1
58428,0
58429,0
58430,0
58431,0
58432,0
58433,0
58434,0
58435,0
58436,0
58437,0
58438,1
58439,1
58440,0
58441,0
58442,0
58443,1
58444,0
58445,0
58446,1
58447,0
58448,0
58449,1
58450,0
58451,1
58452,0
58453,0
58454,1
58455,0
58456,1
58457,1
58458,1
58459,0
58460,0
58461,0
58462,0
58463,0
58464,1
58465,1
58466,0
58467,0
58468,0
58469,1
58470,1
58471,1
58472,1
58473,1
58474,0
58475,0
58476,1
58477,0
58478,1
58479,1
58480,1
58481,0
58482,0
58483,0
58484,1
58485,0
58486,0
58487,0
58488,0
58489,1
58490,1
58491,0
58492,1
58493,1
58494,1
58495,0
58496,0
58497,0
58498,0
58499,1
58500,0
58501,1
58502,0
58503,0
58504,1
58505,1
58506,0
58507,0
58508,1
58509,1
58510,1
58511,0
58512,1
58513,1
58514,1
58515,1
58516,1
58517,0
58518,1
58519,1
58520,0
58521,0
58522,0
58523,0
58524,0
58525,0
58526,1
58527,0
58528,0
58529,1
58530,0
58531,0
58532,0
58533,1
58534,1
58535,1
58536,0
58537,0
58538,0
58539,0
58540,0
58541,1
58542,0
58543,0
58544,0
58545,0
58546,1
58547,1
58548,0
58549,0
58550,0
58551,0
58552,1
58553,0
58554,1
58555,0
58556,1
58557,1
58558,0
58559,0
58560,0
58561,0
58562,0
58563,0
58564,1
58565,1
58566,0
58567,1
58568,0
58569,1
58570,1
58571,1
58572,1
58573,0
58574,0
58575,0
58576,0
58577,1
58578,1
58579,1
58580,1
58581,1
58582,1
58583,0
58584,1
58585,1
58586,1
58587,0
58588,0
58589,1
58590,0
58591,1
58592,1
58593,1
58594,1
58595,1
58596,0
58597,1
58598,0
58599,0
58600,1
58601,1
58602,1
58603,1
58604,1
58605,0
58606,1
58607,0
58608,1
58609,0
58610,1
58611,1
58612,1
58613,0
58614,1
58615,1
58616,0
58617,0
58618,1
58619,1
58620,1
58621,1
58622,0
58623,0
58624,0
58625,1
58626,0
58627,1
58628,0
58629,0
58630,0
58631,1
58632,1
58633,0
58634,0
58635,1
58636,1
58637,1
58638,0
58639,1
58640,0
58641,1
58642,0
58643,0
58644,0
58645,1
58646,0
58647,1
58648,0
58649,1
58650,1
58651,0
58652,0
58653,0
58654,0
58655,1
58656,0
58657,1
58658,1
58659,1
58660,0
58661,0
58662,1
58663,1
58664,0
58665,1
58666,1
58667,0
58668,1
58669,0
58670,1
58671,1
58672,1
58673,1
58674,0
58675,0
58676,0
58677,1
58678,1
58679,1
58680,0
58681,0
58682,1
58683,1
58684,0
58685,0
58686,0
58687,0
58688,0
58689,0
58690,1
58691,1
58692,1
58693,1
58694,0
58695,1
58696,1
58697,0
58698,0
58699,0
58700,0
58701,1
58702,1
58703,0
58704,0
58705,0
58706,0
58707,0
58708,1
58709,1
58710,0
58711,1
58712,1
58713,0
58714,0
58715,0
58716,0
58717,0
58718,0
58719,1
58720,0
58721,1
58722,1
58723,0
58724,1
58725,1
58726,1
58727,1
58728,1
58729,1
58730,1
58731,0
58732,1
58733,1
58734,0
58735,1
58736,0
58737,0
58738,1
58739,1
58740,0
58741,0
58742,0
58743,0
58744,0
58745,1
58746,1
58747,1
58748,1
58749,1
58750,1
58751,1
58752,1
58753,0
58754,0
58755,1
58756,0
58757,1
58758,1
58759,1
58760,0
58761,0
58762,1
58763,0
58764,0
58765,1
58766,0
58767,1
58768,0
58769,0
58770,1
58771,0
58772,0
58773,0
58774,1
58775,0
58776,0
58777,1
58778,0
58779,0
58780,1
58781,0
58782,0
58783,1
58784,1
58785,0
58786,0
58787,0
58788,1
58789,1
58790,0
58791,1
58792,0
58793,1
58794,1
58795,0
58796,0
58797,0
58798,0
58799,0
58800,0
58801,1
58802,0
58803,1
58804,0
58805,1
58806,0
58807,1
58808,0
58809,0
58810,0
58811,0
58812,1
58813,1
58814,1
58815,0
58816,1
58817,0
58818,1
58819,0
58820,1
58821,0
58822,1
58823,1
58824,1
58825,0
58826,0
58827,0
58828,1
58829,0
58830,0
58831,1
58832,1
58833,0
58834,1
58835,1
58836,1
58837,1
58838,0
58839,1
58840,1
58841,1
58842,0
58843,0
58844,1
58845,0
58846,1
58847,1
58848,0
58849,0
58850,0
58851,0
58852,0
58853,0
58854,0
58855,1
58856,1
58857,0
58858,0
58859,1
58860,1
58861,1
58862,1
58863,1
58864,1
58865,1
58866,0
58867,0
58868,0
58869,0
58870,0
58871,1
58872,1
58873,0
58874,1
58875,1
58876,0
58877,1
58878,1
58879,0
58880,1
58881,1
58882,0
58883,0
58884,1
58885,0
58886,0
58887,1
58888,1
58889,1
58890,0
58891,0
58892,0
58893,0
58894,1
58895,0
58896,0
58897,1
58898,1
58899,1
58900,1
58901,1
58902,1
58903,1
58904,1
58905,1
58906,1
58907,0
58908,0
58909,0
58910,0
58911,0
58912,1
58913,0
58914,0
58915,0
58916,0
58917,0
58918,1
58919,1
58920,1
58921,1
58922,0
58923,0
58924,1
58925,1
58926,0
58927,1
58928,0
58929,0
58930,1
58931,1
58932,0
58933,0
58934,0
58935,1
58936,0
58937,0
58938,1
58939,0
58940,0
58941,0
58942,1
58943,0
58944,1
58945,0
58946,1
58947,1
58948,0
58949,0
58950,1
58951,1
58952,0
58953,0
58954,1
58955,1
58956,0
58957,1
58958,0
58959,1
58960,0
58961,0
58962,1
58963,1
58964,1
58965,1
58966,0
58967,1
58968,1
58969,1
58970,1
58971,0
58972,0
58973,1
58974,1
58975,1
58976,1
58977,1
58978,1
58979,1
58980,0
58981,0
58982,0
58983,0
58984,0
58985,1
58986,0
58987,0
58988,0
58989,1
58990,0
58991,1
58992,1
58993,0
58994,1
58995,1
58996,1
58997,0
58998,0
58999,0
59000,1
59001,1
59002,1
59003,1
59004,0
59005,0
59006,0
59007,1
59008,0
59009,0
59010,1
59011,1
59012,0
59013,1
59014,1
59015,0
59016,0
59017,1
59018,0
59019,1
59020,0
59021,0
59022,0
59023,0
59024,0
59025,1
59026,1
59027,0
59028,1
59029,1
59030,0
59031,0
59032,0
59033,0
59034,0
59035,0
59036,0
59037,0
59038,1
59039,1
59040,1
59041,0
59042,0
59043,0
59044,1
59045,0
59046,1
59047,0
59048,1
59049,1
59050,0
59051,0
59052,0
59053,0
59054,0
59055,0
59056,0
59057,0
59058,0
59059,1
59060,1
59061,1
59062,0
59063,0
59064,0
59065,0
59066,1
59067,1
59068,0
59069,0
59070,0
59071,1
59072,0
59073,1
59074,0
59075,1
59076,0
59077,0
59078,1
59079,1
59080,0
59081,0
59082,0
59083,1
59084,0
59085,0
59086,1
59087,0
59088,0
59089,1
59090,0
59091,0
59092,0
59093,1
59094,0
59095,1
59096,0
59097,0
59098,0
59099,1
59100,0
59101,1
59102,0
59103,1
59104,0
59105,0
59106,0
59107,0
59108,0
